"Facility.ID","Facility.Name","Address","City","State","ZIP.Code","County.Name","Phone.Number","Hospital.Type","Hospital.Ownership","Emergency.Services","Meets.criteria.for.promoting.interoperability.of.EHRs","Hospital.overall.rating","Hospital.overall.rating.footnote","MORT.Group.Measure.Count","Count.of.Facility.MORT.Measures","Count.of.MORT.Measures.Better","Count.of.MORT.Measures.No.Different","Count.of.MORT.Measures.Worse","Safety.Group.Measure.Count","Count.of.Facility.Safety.Measures","Count.of.Safety.Measures.Better","Count.of.Safety.Measures.No.Different","Count.of.Safety.Measures.Worse","READM.Group.Measure.Count","Count.of.Facility.READM.Measures","Count.of.READM.Measures.Better","Count.of.READM.Measures.No.Different","Count.of.READM.Measures.Worse","Pt.Exp.Group.Measure.Count","Count.of.Facility.Pt.Exp.Measures","TE.Group.Measure.Count","Count.of.Facility.TE.Measures","HAI_1_Score","HAI_2_Score","HAI_3_Score","HAI_4_Score","HAI_5_Score","HAI_6_Score"
"060126","BANNER FORT COLLINS MEDICAL CENTER","4700 LADY MOON DR","FORT COLLINS","CO",80528,"LARIMER","(970) 821-4000","Acute Care Hospitals","Voluntary non-profit - Other","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","2","0","2","0","11","4","0","4","0","8","8","12","4",0,0,0,0,0,1.77619893428064
"060128","LONGS PEAK HOSPITAL","1750 E KEN PRATT BLVD","LONGMONT","CO",80504,"BOULDER","(720) 718-3005","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","5","","7","4","0","4","0","8","4","1","3","0","11","7","1","5","1","8","8","12","8",0.795544948289578,2.14477211796247,1.38568129330254,0,0,0.704175762270263
"060129","UCHEALTH BROOMFIELD HOSPITAL","11820 DESTINATION DR","BROOMFIELD","CO",80021,"JEFFERSON","(303) 464-4500","Acute Care Hospitals","Proprietary","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","2","0","2","0","11","3","0","3","0","8","8","12","3",0,0,NA,NA,0,0.453514739229025
"060130","UCHEALTH GRANDVIEW HOSPITAL","5623 PULPIT PEAK VIEW","COLORADO SPRINGS","CO",80918,"EL PASO","(719) 272-3600","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","2","0","2","0","11","3","0","3","0","8","8","12","4",0,28.5714285714286,NA,NA,0,1.43061516452074
"060131","UCHEALTH GREELEY HOSPITAL","6767 W 29TH ST","GREELEY","CO",80634,"WELD","(970) 652-2000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","2","0","2","0","11","6","1","5","0","8","Not Available","12","4",0.411522633744856,2.20143093010457,0.889284126278346,0,0,0.323485011861117
"060132","UCHEALTH HIGHLANDS RANCH HOSPITAL","1500 PARK CENTRAL DR","HIGHLANDS RANCH","CO",80129,"DOUGLAS","(720) 516-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","Not Available","Not Available","Not Available","Not Available","8","3","1","2","0","11","3","0","3","0","8","Not Available","12","4",1.68147970213788,4.01482396541075,2.51635631605435,0,2.13371266002845,0.380420999239158
"061300","WEISBROD MEMORIAL COUNTY HOSPITAL","1208 LUTHER ST","EADS","CO",81036,"KIOWA","(719) 438-5401","Critical Access Hospitals","Government - Local","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","1","0","1","0","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","3",NA,NA,NA,NA,0,0
"061301","RIO GRANDE HOSPITAL","310 COUNTY ROAD 14","DEL NORTE","CO",81132,"RIO GRANDE","(719) 657-2510","Critical Access Hospitals","Voluntary non-profit - Private","No","Y","Not Available","16","7","3","0","3","0","8","Not Available","Not Available","Not Available","Not Available","11","5","2","3","0","8","Not Available","12","2",NA,0,NA,NA,0,0
"061302","COLORADO CANYONS HOSPITAL AND MEDICAL CENTER","300 W OTTLEY AVE","FRUITA","CO",81521,"MESA","(970) 858-3900","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","1","0","1","0","11","2","0","2","0","8","Not Available","12","3",NA,NA,NA,NA,0,0.879120879120879
"061303","EAST MORGAN COUNTY HOSPITAL","2400 W EDISON ST","BRUSH","CO",80723,"MORGAN","(970) 842-6222","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","3","0","3","0","8","Not Available","Not Available","Not Available","Not Available","11","5","2","3","0","8","Not Available","12","4",NA,NA,0,0,0,0
"061304","HAXTUN HOSPITAL DISTRICT","235 W FLETCHER ST","HAXTUN","CO",80731,"PHILLIPS","(970) 774-6123","Critical Access Hospitals","Government - Hospital District or Authority","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","Not Available",NA,NA,NA,NA,0,0
"061305","MELISSA MEMORIAL HOSPITAL","1001 E JOHNSON ST","HOLYOKE","CO",80734,"PHILLIPS","(970) 854-2241","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","2","1","1","0","8","Not Available","12","3",0,0,NA,NA,0,0
"061306","LINCOLN HEALTH HOSPITAL","111 6TH ST","HUGO","CO",80821,"LINCOLN","(719) 743-2421","Critical Access Hospitals","Voluntary non-profit - Other","Yes","","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","2","0","2","0","8","Not Available","12","Not Available",NA,NA,NA,NA,NA,NA
"061307","RANGELY DISTRICT HOSPITAL","225 EAGLE CREST DR","RANGELY","CO",81648,"RIO BLANCO","(970) 675-5011","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","1",NA,NA,NA,NA,0,0
"061308","SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL","19021 US HIGHWAY 285","LA JARA","CO",81140,"CONEJOS","(719) 274-5121","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","3",0,0,NA,NA,0,2.17864923747277
"061309","WRAY COMMUNITY DISTRICT HOSPITAL","1017 W 7TH ST","WRAY","CO",80758,"YUMA","(970) 332-4811","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","1","0","1","0","11","5","1","4","0","8","Not Available","12","4",NA,0,NA,NA,0,0
"061310","SEDGWICK COUNTY MEMORIAL HOSPITAL","900 CEDAR ST","JULESBURG","CO",80737,"SEDGWICK","(970) 474-3323","Critical Access Hospitals","Government - Local","Yes","","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","3","0","3","0","8","Not Available","12","3",0,8.19672131147541,NA,NA,0,0
"061311","SOUTHEAST COLORADO HOSPITAL DISTRICT","373 E 10TH AVE","SPRINGFIELD","CO",81073,"BACA","(719) 523-4501","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","2","1","1","0","8","Not Available","12","4",0,0,NA,NA,0,0
"061312","ESTES PARK MEDICAL CENTER","555 PROSPECT AVE","ESTES PARK","CO",80517,"LARIMER","(970) 577-4470","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","5","0","5","0","8","Not Available","12","2",0,0,NA,NA,0,0
"061313","KIT CARSON COUNTY MEMORIAL HOSPITAL","286 16TH ST","BURLINGTON","CO",80807,"KIT CARSON","(719) 346-5311","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","2","0","2","0","8","Not Available","12","3",0,0,NA,NA,0,0
"061314","MEMORIAL HOSPITAL, THE","750 HOSPITAL LOOP","CRAIG","CO",81625,"MOFFAT","(970) 824-9411","Critical Access Hospitals","Government - Local","Yes","","Not Available","16","7","2","0","2","0","8","1","0","1","0","11","6","1","4","1","8","8","12","5",0,0,0,NA,0,0
"061315","YUMA DISTRICT HOSPITAL","1000 W 8TH AVE","YUMA","CO",80759,"YUMA","(970) 848-5405","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","2","0","2","0","8","Not Available","Not Available","Not Available","Not Available","11","3","0","3","0","8","Not Available","12","4",0,0,NA,NA,0,12.987012987013
"061316","SPANISH PEAKS REGIONAL HEALTH CENTER","23500 US HIGHWAY 160","WALSENBURG","CO",81089,"HUERFANO","(719) 738-5100","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","1","0","1","0","8","Not Available","Not Available","Not Available","Not Available","11","3","0","3","0","8","Not Available","12","3",0,3.003003003003,NA,NA,0,0
"061317","GRAND RIVER HOSPITAL DISTRICT","501 AIRPORT RD","RIFLE","CO",81650,"GARFIELD","(970) 625-1510","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","2","0","2","0","8","1","0","1","0","11","6","1","5","0","8","8","12","5",0,0,0,NA,0,0
"061318","MIDDLE PARK MEDICAL CENTER","214 S 4TH ST","KREMMLING","CO",80459,"GRAND","(970) 724-3442","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","1","0","1","0","8","Not Available","12","3",NA,0,NA,NA,0,1.55038759689922
"061319","ST VINCENT GENERAL HOSPITAL DISTRICT","816 W 4TH ST","LEADVILLE","CO",80461,"LAKE","(719) 486-0230","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","2",0,0,NA,NA,0,0
"061320","GUNNISON VALLEY HOSPITAL","711 N TAYLOR ST","GUNNISON","CO",81230,"GUNNISON","(970) 641-1456","Critical Access Hospitals","Government - Local","Yes","Y","Not Available","16","7","1","0","1","0","8","1","0","1","0","11","5","0","5","0","8","8","12","4",0,0,0,0,0,1.03092783505155
"061321","MT SAN RAFAEL HOSPITAL","410 BENEDICTA AVE","TRINIDAD","CO",81082,"LAS ANIMAS","(719) 846-9213","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","5","","7","3","0","3","0","8","Not Available","Not Available","Not Available","Not Available","11","4","1","3","0","8","Not Available","12","4",0,2.61096605744125,NA,0,0,4.32900432900433
"061322","HEART OF THE ROCKIES REGIONAL MEDICAL CENTER","1000 RUSH DR","SALIDA","CO",81201,"CHAFFEE","(719) 530-2200","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","4","","7","3","0","3","0","8","2","0","2","0","11","8","0","8","0","8","8","12","5",0,0,1.80505415162455,8.40336134453782,0,2.78551532033426
"061323","PROWERS MEDICAL CENTER","401 KENDALL DR","LAMAR","CO",81052,"PROWERS","(719) 336-4343","Critical Access Hospitals","Government - Hospital District or Authority","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"061324","ASPEN VALLEY HOSPITAL","401 CASTLE CREEK RD","ASPEN","CO",81611,"PITKIN","(970) 544-1261","Critical Access Hospitals","Government - Hospital District or Authority","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","1","0","1","0","11","3","0","3","0","8","8","12","5",0,0,3.2258064516129,0,0,2.27531285551763
"061325","EASTERN RIO BLANCO COUNTY HEALTH SERVICE DISTRICT","100 PIONEERS MEDICAL CENTER DR","MEEKER","CO",81641,"RIO BLANCO","(970) 878-5047","Critical Access Hospitals","Government - Hospital District or Authority","Yes","","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","1","0","1","0","11","3","1","2","0","8","8","12","2",0,0,NA,NA,0,2.02839756592292
"061326","UCHEALTH PIKES PEAK REGIONAL HOSPITAL","16420 W US HIGHWAY 24","WOODLAND PARK","CO",80863,"TELLER","(719) 687-9999","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","Not Available","16","7","1","0","1","0","8","1","0","1","0","11","4","0","4","0","8","8","12","5",0,0,0,0,0,2.18340611353712
"061327","SOUTHWEST MEMORIAL HOSPITAL","1311 N MILDRED RD","CORTEZ","CO",81321,"MONTEZUMA","(970) 565-6666","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","3","0","3","0","8","1","0","1","0","11","7","2","5","0","8","8","12","5",0,0,0,0,0,2.79589934762349
"061328","PAGOSA SPRINGS MEDICAL CENTER","95 S PAGOSA BLVD","PAGOSA SPRINGS","CO",81147,"ARCHULETA","(970) 731-3700","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","2",NA,NA,NA,NA,NA,NA
"061336","ARKANSAS VALLEY REGIONAL MEDICAL CENTER","1100 CARSON AVE","LA JUNTA","CO",81050,"OTERO","(719) 383-6000","Critical Access Hospitals","Voluntary non-profit - Private","Yes","","1","","7","3","0","3","0","8","1","0","1","0","11","6","0","6","0","8","8","12","2",0,0,NA,NA,18.5185185185185,0.956937799043062
"061343","KEEFE MEMORIAL HOSPITAL","602 N 6TH ST W","CHEYENNE WELLS","CO",80810,"CHEYENNE","(719) 767-5661","Critical Access Hospitals","Government - Hospital District or Authority","Yes","Y","Not Available","16","7","Not Available","Not Available","Not Available","Not Available","8","Not Available","Not Available","Not Available","Not Available","11","Not Available","Not Available","Not Available","Not Available","8","Not Available","12","2",NA,NA,NA,NA,NA,NA
"061344","CENTURA ST THOMAS MORE HOSPITAL","1338 PHAY AVE","CANON CITY","CO",81212,"FREMONT","(719) 285-2000","Critical Access Hospitals","Voluntary non-profit - Private","Yes","Y","2","","7","3","0","3","0","8","1","0","1","0","11","7","0","7","0","8","8","12","6",1.953125,0,1.33868808567604,3.90625,0,1.06894708711919
"063301","CHILDREN'S HOSPITAL COLORADO","13123 E 16TH AVE","AURORA","CO",80045,"ADAMS","(720) 777-1234","Childrens","Voluntary non-profit - Private","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"063303","CHILDREN'S HOSPITAL COLORADO - COLORADO SPRINGS","4090 BRIARGATE PKWY","COLORADO SPRINGS","CO",80920,"EL PASO","(719) 305-9590","Childrens","Voluntary non-profit - Private","Yes","","Not Available","19","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available",NA,NA,NA,NA,NA,NA
"070002","ST FRANCIS HOSPITAL & MEDICAL CENTER","114 WOODLAND STREET","HARTFORD","CT",6105,"HARTFORD","(860) 714-4000","Acute Care Hospitals","Voluntary non-profit - Church","Yes","Y","4","","7","7","0","6","1","8","8","3","5","0","11","11","0","11","0","8","8","12","9",0.697058413495051,0.62111801242236,0.933924819052066,2.87769784172662,0.420212207164618,0.517243608808659
"070003","DAY KIMBALL HOSPITAL","320 POMFRET STREET","PUTNAM","CT",6260,"WINDHAM","(860) 928-6541","Acute Care Hospitals","Voluntary non-profit - Private","Yes","","4","","7","5","0","5","0","8","4","1","3","0","11","10","1","8","1","8","8","12","7",0,1.46198830409357,0,0,0,0
"070004","SHARON HOSPITAL","50 HOSPITAL HILL ROAD","SHARON","CT",6069,"LITCHFIELD","(860) 364-4228","Acute Care Hospitals","Proprietary","Yes","Y","5","","7","5","0","5","0","8","3","0","3","0","11","7","1","6","0","8","8","12","6",0,0,NA,0,0,0
"070005","WATERBURY HOSPITAL","64 ROBBINS ST","WATERBURY","CT",6721,"NEW HAVEN","(203) 573-6000","Acute Care Hospitals","Proprietary","Yes","Y","3","","7","7","0","7","0","8","7","1","6","0","11","9","0","7","2","8","8","12","7",1.48643626904496,0.616712920135677,0.293341155764154,0,0.313577924114142,0.149829568865416
"070006","STAMFORD HOSPITAL","ONE HOSPITAL PLAZA","STAMFORD","CT",6904,"FAIRFIELD","(203) 276-1000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","5","","7","7","0","7","0","8","8","1","7","0","11","11","0","11","0","8","8","12","8",0.45092439500977,0.369344413665743,0.854335753951303,0.645994832041344,0.654450261780105,0.715147722701471
"070007","LAWRENCE & MEMORIAL HOSPITAL","365 MONTAUK AVE","NEW LONDON","CT",6320,"NEW LONDON","(860) 442-0711","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","3","","7","6","0","6","0","8","7","1","6","0","11","10","0","9","1","8","8","12","11",0.2389486260454,0.99304865938431,2.51968503937008,4.0650406504065,2.14822771213749,0.768723918295629
"070008","JOHNSON MEMORIAL HOSPITAL","201 CHESTNUT HILL ROAD","STAFFORD SPRINGS","CT",6076,"TOLLAND","(860) 684-4251","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","4","","7","3","0","3","0","8","2","0","2","0","11","8","0","7","1","8","8","12","6",2.77008310249307,2.64550264550265,13.8888888888889,0,0,0
"070010","BRIDGEPORT HOSPITAL","267 GRANT STREET","BRIDGEPORT","CT",6610,"FAIRFIELD","(203) 384-3000","Acute Care Hospitals","Voluntary non-profit - Private","Yes","Y","2","","7","7","2","5","0","8","8","0","7","1","11","9","1","5","3","8","8","12","10",0.993807812858344,0.732356857523302,1.44987572493786,1.11731843575419,2.09205020920502,0.731750847760128
